,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
393,0.4583333333333333,0.22995307106236085,0.0,0.5334016160236714,0.9329952694660244,0.5454545454545454,0.7798664965151665,1.0,0.024423076923076922,0.01610942249240122,0.02008238928939238,0.3891797556719023,0.5373368146214099,0.31296782812689766
727,0.4375,0.1945674265171477,0.0,0.7849095254353022,0.6259735937357177,1.0,0.6406694807107098,0.0,0.019615384615384618,0.08936170212765958,0.0001977342945417096,0.09454881429011396,0.8412532637075717,0.2745955344187266
1583,0.0,0.10906509794309292,0.0,0.6267212928189371,0.5529684395718338,1.0,0.5768626681064102,1.0,0.018846153846153846,0.1094224924012158,0.0,0.03418540190945489,0.9916449086161878,0.5085431568450725
1547,0.0,0.22927262699920337,1.0,0.5083646295664049,0.9459961873308255,0.18181818181818182,0.7998920192402081,1.0,0.07153846153846152,0.0001225937183383992,2.6055612770339855e-05,0.3501693871265784,0.30130548302872057,0.35309797303775864
2425,0.25,0.1123664644483935,1.0,0.4696711050415387,0.9679977406404892,0.6363636363636364,0.8060272896829292,1.0,0.1923076923076923,1.9858156028368793e-06,0.7239958805355303,0.10173493481162099,0.4976501305483028,0.4095857224129224
14,0.0,0.2518766468533611,0.0,0.4491862979401388,0.7519824899637915,0.8181818181818182,0.6300677333856877,0.0,0.05730769230769231,0.4539007092198582,4.51081359423275e-05,0.1058412893953393,0.47467362924281975,0.5235264412781815
2567,0.22916666666666666,0.18063045121228832,0.0,0.11915329463980881,0.9039932219214677,0.9090909090909092,0.8404829684892511,1.0,0.24038461538461536,0.0002613981762917933,0.34706488156539655,0.6509598603839442,0.014621409921671016,0.36121604950108993
1600,0.7604166666666666,0.23922906836611718,0.0,0.46398088084670536,0.8779913861918651,0.4545454545454546,0.9664278001374301,0.0,0.08807692307692307,5.694022289766971e-05,0.00031616889804325437,0.36248845087773335,0.49347258485639683,0.5996829475648966
1090,0.0,0.19499254447780706,0.0,0.38090360760213954,0.9359954812809785,0.7272727272727273,0.8385196819475803,1.0,0.09057692307692307,0.012259371833839919,1.64778578784758e-05,0.25469664305512785,0.4140992167101827,0.8011263032069598
2111,0.6041666666666666,0.04989710358069327,0.0,0.4537384772960055,0.8919923746616512,0.7272727272727273,0.7848237950328851,1.0,0.045384615384615384,2.8368794326241136e-06,0.9093717816683832,0.07175854635047736,0.48929503916449074,0.44113116126846535
203,0.46875,0.12526936903813551,0.0,0.7746671218846023,0.9249947046261466,0.18181818181818182,0.7782958672818299,0.0,0.026346153846153852,0.3596757852077001,0.00015036045314109167,0.24853711117955038,0.9530026109660574,0.59302228955325
2418,0.25,0.19893988602242785,0.0,0.18060771594400818,0.9639974582205504,0.8181818181818182,0.7367723569254934,1.0,0.32692307692307687,2.958459979736576e-05,0.037899073120494335,0.135612360127297,0.1195822454308094,0.6856962049590578
152,0.46875,0.22776109647241455,0.0,0.6494821895982702,0.329952694660243,0.7272727272727273,0.716452341219201,1.0,0.011730769230769232,0.4701114488348531,0.0,0.04568319474386613,0.37023498694516965,0.4591699107011589
2901,0.375,0.291016861735809,0.0,0.5220211676340049,0.9489963991457796,0.4545454545454546,0.6885245901639345,0.0,0.175,0.0005217831813576495,0.0006374871266735324,0.37891386921260656,0.15822454308093992,0.3291272748192609
1359,0.010416666666666666,0.21814040893028575,0.0,0.4912939569819051,0.7309810072591125,0.09090909090909091,0.7064395798566802,1.0,0.02903846153846154,0.441742654508612,0.0,0.13663894877322658,0.48302872062663177,0.3235532884601862
772,0.4375,0.1990930816839267,0.0,0.6870376692841699,0.6759771239849534,0.4545454545454546,0.7134092470796114,1.0,0.03076923076923077,0.6301925025329281,0.0,0.11200082127091676,0.9415143603133159,0.5934569582142788
2678,0.22916666666666666,0.2505132054660212,1.0,0.21816319562990782,0.9769983760853516,0.5454545454545454,0.6793462255816237,1.0,0.35769230769230764,3.566362715298886e-06,0.9886714727085479,0.09044245970639565,0.026631853785900782,0.5688726101213877
1001,0.9583333333333333,0.19219417039442777,0.0,0.4696711050415387,0.4169588372939129,0.0,0.5764209286345343,0.0,0.0050000000000000044,0.13779128672745697,0.02265705458290422,0.0816137973514013,0.47780678851174924,0.10541354248566553
718,0.4375,0.2503970320893845,0.0,0.5720951405485377,0.7589829841986845,0.4545454545454546,0.7577304407578287,0.0,0.019230769230769232,0.013272543059777103,0.032131822863027806,0.47336002463812754,0.7347258485639686,0.25456881508044565
612,0.4270833333333333,0.17338940294544192,0.0,0.8327074086719017,0.48696377964284276,0.09090909090909091,0.7037400608618829,0.0,0.2096153846153846,0.3525835866261398,0.0,0.15409095575402937,0.45065274151436024,0.5557366674976509
842,0.40625,0.21269813305553853,0.0,0.5641288266757711,0.19694330419727632,0.4545454545454546,0.3467164032590557,1.0,0.03692307692307692,0.7892603850050659,0.0,0.2865208910789447,0.4161879895561357,0.5717363095352241
266,0.4583333333333333,0.29395438854504974,0.0,0.34448617275520654,0.43195989636868365,0.6363636363636364,0.6187297536075391,1.0,0.015769230769230765,0.7760891590678826,0.1596292481977343,0.5267426342264655,0.28877284595300257,0.5368797182324325
